charid,名前,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
151,水江浦島子,0.0,0.0,0.0,0.0,0.0,0.0,1.5268962779358398e-05,2.3702299123014933e-05,3.1263922215361526e-05,4.409827300138358e-05,0.0,1.2499414089964532e-05,4.532081471717923e-05,4.38842859148996e-06,5.642003588314282e-05,8.025521157280151e-06,2.0790813232659595e-05,1.9230874894917005e-05
152,姫海棠 はたて,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091301256221853,0.0071828861289793,0.0062068319249447,0.0050432199677319,0.0047779010358889,0.0058426083639563,0.0051300730234517,0.005224495322779,0.0041090668325274,0.0037146252975685,0.0032994686783993
153,茨木 華扇,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043754444181085,0.0137600337650359,0.0112615964677283,0.0113953264736993,0.0098714122775494,0.0088413356044097,0.0073374526049712,0.0071935545751007,0.0091852089645071,0.0075886468299207,0.007865427832021
154,河童,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001659160938611,8.59757860922442e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,天狗（大天狗他）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001327328750888,5.471186387688267e-05,3.3073704751037686e-05,3.205436420168606e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,化け狸,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.954965631666272e-05,2.3447941661521143e-05,3.3073704751037686e-05,3.205436420168606e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,物部 布都,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175038884503255,0.0107875400329634,0.0126775010417668,0.0107432464103245,0.0099101514848231,0.0091103777559331,0.0085927714650026,0.008595333159447,0.0089504450966599,0.0084368595431843
158,霍 青娥,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091603292091009,0.0076951486387414,0.0067955252107574,0.0058528506476258,0.0058086177529184,0.0054635935964049,0.0052414213335439,0.0052527035974398,0.0045947697244177,0.0048544222770454
159,豊聡耳 神子,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088359660161165,0.0106717820663348,0.011357929715464,0.0101526490945736,0.0085845176543456,0.0089436174694565,0.0086435494972974,0.0103248329688409,0.0110225961488483,0.0100275276237781
160,宮古 芳香,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058971573278725,0.0035058127036099,0.0029970830528576,0.002990484821024,0.002987397036774,0.0028919744417918,0.0027025197188025,0.0028209706867839,0.0026785497714743,0.0027500151099731
161,幽谷 響子,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005627505998765,0.0046523678016459,0.0041991217104208,0.0042279268159305,0.0041695149539804,0.0040592964471282,0.0040566005799979,0.002953391785879,0.0021379886274251,0.0017033060621212
162,二ッ岩 マミゾウ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050725713794424,0.006184782788444,0.007174835187144,0.0050028904895083,0.004932415335053,0.0048448251650049,0.0038816984687602,0.0035833951967255,0.0033403906593806,0.0034011175885581
163,蘇我 屠自古,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036891428214126,0.0035664478289868,0.0031947516321013,0.0034217146071277,0.0041883986267793,0.0042128914478303,0.0044064048024734,0.0044902790874982,0.0037146252975685,0.0035329864449804
164,神降ろしの神霊（天照、伊豆能売他）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002071234846767,4.961055712655653e-05,4.273915226891475e-05,4.6872802837367e-05,5.665101839647404e-05,0.0,0.0,0.0,0.0,0.0
165,妖怪狐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.034382498456344e-05,5.512284125172948e-05,0.0001228750627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,雷獣,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.517191249228172e-05,9.922111425311306e-05,0.0001228750627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,大鷲（久米、竿打）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1263922215361526e-05,3.858598887621064e-05,8.54783045378295e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,子龍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5631961107680763e-05,3.858598887621064e-05,1.602718210084303e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,秦 こころ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200261282267533,0.0190242651537006,0.0176272987203724,0.0168782267475895,0.0160002106445723,0.0153744597781564,0.0149234565919624,0.0151183863556823,0.0136429321040225
170,少名 針妙丸,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108261260218396,0.0115609406887414,0.0075371466962486,0.0058501618330758,0.0054987010251369,0.0048464810823619,0.0044421259605545,0.0037735326017277,0.0030192473585019
171,今泉 影狼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091448793636619,0.0073885309484886,0.0070902926425323,0.0081955139946899,0.0075700393203201,0.0075095067760463,0.0058867197688649,0.0040715342580625,0.0038434277111412
172,本居 小鈴,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064052741534509,0.0055667745830261,0.0053997468868646,0.0058539385676356,0.0059550975986518,0.005405039437605,0.005228627033968,0.0038982774811236,0.0034670520167693
173,赤蛮奇,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063556635963244,0.0057644431622698,0.0056747339968438,0.005638664697729,0.0048930978795113,0.0049085431218334,0.0043618707489817,0.0040749993936012,0.0038049659613514
174,鬼人 正邪,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061020985265664,0.0123035334594138,0.0118931925066012,0.0114963799999244,0.0112124350512568,0.0102740885343203,0.0093336811059168,0.0101459168575378,0.0090247748614003
175,堀川 雷鼓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058430211726833,0.0047387035078159,0.0048247738387263,0.0046302765702718,0.0048448251650049,0.0042822807235305,0.0032382977869625,0.0028760624971845,0.0026126517178665
176,わかさぎ姫,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038696234558714,0.002991740658824,0.0028373669984219,0.0029118623455787,0.0028744207274259,0.0029225578587467,0.0028209706867839,0.0022939197266701,0.0021923197380205
177,九十九 弁々,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023702821738243,0.0019018922759667,0.0015624267612455,0.002039436662273,0.0025540654402471,0.0022003813994425,0.001849882626753,0.0015835669412209,0.0012252814575904
178,九十九 八橋,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014828044296715,0.0014317616010086,0.001406184085121,0.0018241627923664,0.0016324954360342,0.0016305390370228,0.0009710880600308,0.0010741920170207,0.000777476799323
179,ホフゴブリン,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004299581617634,0.000235065337479,0.0002281143071418,0.0001510693823905,0.0001316528577446,0.0001071980681779,8.828073273008166e-05,8.316325293063838e-05,6.868169605327502e-05
180,チュパカブラ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001708808078803,0.0001869837911765,0.0001906160648719,0.0001548461169503,0.0001492065721106,0.0001410500897078,0.0001805742260388,0.0001697916414,0.0001291215885801
181,河童（山童）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001157579666286,0.0001602718210084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,邪龍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.717197775242127e-05,0.0001389022448739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,仙台四郎（福の神）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.961055712655653e-05,6.945112243698646e-05,6.249707044982266e-05,5.28742838367091e-05,2.6330571548939755e-05,6.770404305977138e-05,4.012760578640076e-05,3.118621984898939e-05,4.670355331622701e-05
184,運松,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.961055712655653e-05,0.0001335598508403,7.49964845397872e-05,6.0427752956238974e-05,4.38842859148996e-05,5.077803229482854e-05,4.414036636504083e-05,4.158162646531919e-05,2.4725410579179008e-05
185,座敷童,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.756142062586474e-05,3.7396758235300406e-05,2.81236817024202e-05,3.0213876478119487e-05,3.510742873191968e-05,3.385202152988569e-05,1.6051042314560302e-05,2.42559487714362e-05,1.3736339210655004e-05
186,煙々羅,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.204913650069179e-05,4.808154630252909e-05,2.81236817024202e-05,3.0213876478119487e-05,1.755371436595984e-05,5.6420035883142825e-06,2.0063802893200374e-05,1.3860542155106395e-05,1.6483607052786004e-05
187,野鉄砲（マミ）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.204913650069179e-05,2.1369576134457374e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,沓頬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.512284125172948e-06,3.7396758235300406e-05,1.87491211349468e-05,2.2660407358589616e-05,2.19421429574498e-05,5.6420035883142825e-06,2.808932405048053e-05,6.9302710775531984e-06,2.747267842131001e-05
189,宇佐見 菫子,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072870254618499,0.0060434667124978,0.0058501618330758,0.0061438000280859,0.0066293542162692,0.004670853313537,0.0047992127212055,0.0041373853702492
190,易者,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006891688303362,0.0033842163648578,0.0052156704270353,0.0050949655947198,0.0042653547127655,0.0027447282357898,0.0017949402090862,0.0017252842048582
191,万歳楽,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002030109732773,0.0001031201662422,0.0001397391787113,8.338014323830923e-05,7.334604664808566e-05,9.229349330872172e-05,5.544216862042559e-05,7.142896389540602e-05
192,八尺さま,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001602718210084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,お菊さん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001389022448739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,狐の子,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001228750627731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,トカゲ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.616309260505818e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,ウワバミ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.479351647060081e-05,0.0001499929690795,0.0001737297897491,0.0001228760005617,0.0001354080861195,9.229349330872172e-05,3.8116490926542594e-05,4.120901763196501e-05
197,ネッシー号,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.479351647060081e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,人面犬,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.876633436975778e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,小鈴の両親,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.273915226891475e-05,2.81236817024202e-05,3.776734559764936e-05,3.949585732340963e-05,2.821001794157141e-05,3.611484520776068e-05,3.118621984898939e-05,2.1978142737048006e-05
200,彭祖,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.205436420168606e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,緑の小人,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0684788067228688e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,稀神 サグメ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177022952049122,0.0138757227725763,0.0113089804802696,0.0104715586599113,0.0084990269055596,0.0088118396751088,0.0089780713080841
203,クラウンピース,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013539990312954,0.0107221494151726,0.0083775101811543,0.0080511391205244,0.0069179992375754,0.0055754030818915,0.0054643157379985
204,純狐,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0107963689202068,0.0117720816227873,0.0112475424799887,0.0118482075354599,0.0110350915912602,0.010561733122191,0.0096758773399853
205,ヘカーティア・ラピスラズリ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076308923019233,0.0084372250065148,0.0078114028928521,0.0091118357951275,0.0077606789590899,0.0085484893741618,0.0094093923592986
206,ドレミー・スイート,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043747949314875,0.0043281378054906,0.0115108481954781,0.0088240936121235,0.0064003531229309,0.0057140085034426,0.0052253034357331
207,鈴瑚,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026592503476399,0.0025644027660803,0.0020406192950428,0.0017659471231423,0.0014526193294677,0.0011746809476452,0.0011483579580107
208,清蘭,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017842913613424,0.0029194158146982,0.002382916725179,0.0024768395752699,0.002564154009751,0.0018053356157026,0.0012307759932746
209,蓬莱人形ジャケット・レーベルイラストの娘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009874537131071,0.0,0.0,0.0,0.0,0.0,0.0
210,嫦娥,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006530943862006,0.0005023056964487,0.0002194214295744,0.0002087541327676,0.0002086635500892,0.0002148384034041,0.0001813196775806
211,河童（山童含む）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002562379888442,0.0002417110118249,0.0001535950007021,0.0001354080861195,0.0001324210990951,0.0001143494727796,0.0001153852493695
212,狐（妖怪狐、狐の子他）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000171866943737,0.0001888367279882,0.000188702429434,0.0001410500897078,0.0001564976625669,9.702379508574478e-05,7.967076742179902e-05
213,華扇の動物（久米、竿打、雷獣、彭祖、人面犬他）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000159367529647,0.0001133020367929,0.0,0.0,0.0,0.0,0.0
214,龍（子龍、邪龍他）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000146868115557,0.0002303808081456,0.0,0.0,0.0,0.0,0.0
215,兎（玉兎、永遠亭の妖怪兎他）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001406184085121,0.0001775065243089,0.0,0.0,0.0,0.0,0.0
216,都市伝説の怪異（お菊さん、八尺さま他）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001312438479446,0.0003474595794983,0.0,0.0,0.0,0.0,0.0
217,天狗（香霖堂の天狗、大天狗他）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.124619158476947e-05,8.308816031482859e-05,0.0,0.0,0.0,0.0,0.0
218,幽霊（怨霊、神霊、化け化け含む）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6872802837367e-05,3.3990611037884426e-05,5.704957168936947e-05,2.821001794157141e-05,5.216588752232098e-05,4.504676200409579e-05,3.571448194770301e-05
219,狸（化け狸、野鉄砲他）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4373388747402465e-05,0.000143515913271,9.215700042128916e-05,3.385202152988569e-05,5.216588752232098e-05,2.7721084310212797e-05,4.120901763196501e-05
220,抗鬱薬おじさん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019865623784363,0.0011760988625193,0.0009196465848952,0.0008346542003571,0.0007484692763757,0.0007280259781647
221,蓬莱人形ジャケットイラストの娘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008573187450666,0.0009391237185788,0.0011171167104862,0.0010272667081318,0.0008420279359227,0.000903851120061
222,なめえもん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000400333863335,0.0003554627159106,0.0002426061542975,0.0002046507895106,0.0001801870480163,0.0002500013736339
223,蓬莱人形レーベルイラストの娘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003927803942155,0.0004169007161915,0.0004400762798885,0.0004694929877008,0.0003153273340286,0.0003406612124242
224,ケセランパサラン,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001019718331136,7.46032860553293e-05,8.463005382471424e-05,8.025521157280151e-05,7.969811739186178e-05,9.340710663245404e-05
225,塩屋敷の旦那,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44183639941234e-05,4.38842859148996e-05,1.1284007176628563e-05,2.808932405048053e-05,4.158162646531919e-05,3.296721410557201e-05
226,ヤマネ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.888367279882468e-05,0.0001140991433787,4.513602870651426e-05,1.6051042314560302e-05,3.118621984898939e-05,0.000189561481107
227,"依神紫苑 ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177511936525768,0.0,0.0,0.0,0.0
228,摩多羅隠岐奈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076095351776435,0.0074418027329865,0.0077526534379326,0.0068193867403123,0.0068489387304325
229,高麗野あうん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073462294621541,0.0053316933909569,0.0031339660119178,0.0023112454043639,0.0022610014340738
230,依神女苑,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061130810279455,0.0089707857054197,0.0054493288657932,0.0033681117436908,0.0039505711569843
231,矢田寺成美,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041602303047324,0.0025106915967998,0.0015970787102987,0.0010291452550166,0.0009478074055351
232,丁礼田舞,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035019660160089,0.002747655747509,0.0016612828795569,0.0022384775580496,0.0018022077044379
233,爾子田里乃,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030675115854514,0.0025558276255063,0.0016171425131919,0.0019959180703353,0.0015494590629618
234,エタニティラルバ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025847844403875,0.0026348156757427,0.0016773339218715,0.001178146083184,0.0013708866532233
235,坂田ネムノ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014350161494172,0.0012243147786641,0.0006139523685319,0.0006653060234451,0.0004945082115835
236,アリスの人形（上海、蓬莱、大江戸 他）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012112062912512,0.0011340427212511,0.0011637005678056,0.0013895193510494,0.00130220495717
237,妖精（メイド妖精・ひまわり妖精 他）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002896362870383,0.0002990261901806,0.0003852250155494,0.0002529548943306,0.0001565942670014
238,旧作名無し中ボス,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002545288583064,0.0002143961363559,0.0002327401135611,0.0002841411141796,0.0002500013736339
239,龍（子龍、邪龍 他）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000188702429434,0.0001410500897078,0.0001123572962019,0.0001178146083184,9.890164231671604e-05
240,都市伝説の怪異（お菊さん、八尺さま 他）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000188702429434,0.0002087541327676,9.63062538873618e-05,9.355865954696818e-05,0.0001675833383699
241,兎（玉兎、永遠亭の妖怪兎 他）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001492065721106,0.0001297660825312,0.0001284083385164,0.0001143494727796,0.0001126379815273
242,天狗（香霖堂の天狗、大天狗 他）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001184875719702,0.0001128400717662,8.025521157280151e-05,6.237243969797878e-05,6.868169605327502e-05
243,華扇の動物（久米、竿打、雷獣、彭祖、人面犬 他）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001184875719702,6.770404305977138e-05,0.0001163700567805,0.0001351402860122,0.0001346161242644
244,里の人間（文花帖、求聞史紀、鈴奈庵などで登場した人間）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001053222861957,7.898805023639996e-05,0.000100319014466,0.0001143494727796,0.0001098907136852
245,カラス（地獄鴉、紫・文の使い魔 他）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58264288723494e-05,0.0001184820753545,6.019140867960113e-05,0.0001593962347837,0.0002087923560019
246,神降ろしの神霊（天照、伊豆能売 他）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.510742873191968e-05,3.949402511819998e-05,6.019140867960113e-05,4.851189754287239e-05,5.494535684262001e-05
247,依神紫苑,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145902212793807,0.0099235569109769,0.0096711932887254,0.0093736778773509
248,埴安神 袿姫,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008896290202845,0.0062684301896468,0.0051923362216275
249,吉弔 八千慧,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069541140827832,0.0047264448748912,0.0041703525843548
250,庭渡 久侘歌,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054292650629,0.0039190682943563,0.004362661333304
251,杖刀偶 磨弓,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043779217912963,0.0035690896049398,0.0023763866834433
252,驪駒 早鬼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038000842679721,0.0026681543648579,0.0023901230226539
253,奥野田 美宵,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027407154752111,0.0025156884011518,0.0020302309353348
254,カワウソ霊,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011837643706988,0.0004504676200409,0.0004175847120039
255,牛崎 潤美,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009791135811881,0.000620259261441,0.0005302226935312
256,戎 瓔花,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009229349330872,0.0005163051952777,0.0007115423711119
257,影華扇（断善修悪の怪腕 - 茨木童子の腕）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004975823117513,0.000433141942347,0.0003818702300562
258,オオカミ霊,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000389237776128,0.0001351402860122,0.0001373633921065
259,オオワシ霊,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002648421981902,0.0001628613703225,0.0001098907136852
260,天弓 千亦,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063550585781162,0.0051840944181011
261,菅牧 典,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048823759741362,0.0048846422233089
262,飯綱丸 龍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047472356881239,0.0044231012258309
263,姫虫 百々世,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043175588813156,0.0028571585558162
264,豪徳寺 ミケ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026473635516253,0.001700558794279
265,玉造 魅須丸,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019266153595597,0.0009972582266935
266,山城 たかね,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012335882518044,0.0010274781729569
267,駒草 山如,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005925381771307,0.0004780246045307
268,饕餮尤魔,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050934345793108
269,宮出口瑞霊,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006016516574266